sample_time,computation_time,detection,fpic_rank,fpim_rank,fwaf_rank,fiml_rank,fx_rank
0.000000,0.009009,0,0.000000,0.000000,0.000000,0.000000,0.000000 
0.050208,0.005003,0,0.000000,0.000000,0.000000,0.000000,0.000000 
0.099975,0.004996,0,0.000000,0.000000,0.000000,0.000000,0.000000 
0.150144,0.005518,0,0.000000,0.000000,0.000000,0.000000,0.000000 
0.200018,0.005002,0,0.000000,0.000000,0.000000,0.000000,0.000000 
0.250194,0.004000,0,0.000000,0.000000,0.000000,0.000000,0.000000 
0.299987,0.006522,0,0.000000,0.000000,0.000000,0.000000,0.000000 
0.350151,0.004000,0,0.000000,0.000000,0.000000,0.000000,0.000000 
0.400182,0.003999,0,0.000000,0.000000,0.000000,0.000000,0.000000 
0.450220,0.005000,0,0.000000,0.000000,0.000000,0.000000,0.000000 
0.500129,0.006010,0,0.000000,0.000000,0.000000,0.000000,0.000000 
0.550018,0.005000,0,0.000000,0.000000,0.000000,0.000000,0.000000 
0.600155,0.006000,0,0.000000,0.000000,0.000000,0.000000,0.000000 
0.650109,0.005512,0,0.000000,0.000000,0.000000,0.000000,0.000000 
0.700192,0.005000,0,0.000000,0.000000,0.000000,0.000000,0.000000 
0.750025,0.006027,0,0.000000,0.000000,0.000000,0.000000,0.000000 
0.800173,0.005999,0,0.000000,0.000000,0.000000,0.000000,0.000000 
0.850095,0.006001,0,0.000000,0.000000,0.000000,0.000000,0.000000 
0.900184,0.005000,0,0.000000,0.000000,0.000000,0.000000,0.000000 
0.950023,0.006011,0,0.000000,0.000000,0.000000,0.000000,0.000000 
1.000233,0.004998,0,0.000000,0.000000,0.000000,0.000000,0.000000 
1.050257,0.007515,0,0.000000,0.000000,0.000000,0.000000,0.000000 
1.100050,0.005999,0,0.000000,0.000000,0.000000,0.000000,0.000000 
1.150216,0.005515,0,0.000000,0.000000,0.000000,0.000000,0.000000 
1.200070,0.007001,0,0.000000,0.000000,0.000000,0.000000,0.000000 
1.250240,0.006000,0,0.000000,0.000000,0.000000,0.000000,0.000000 
1.300053,0.007002,0,0.000000,0.000000,0.000000,0.000000,0.000000 
1.350177,0.006008,0,0.000000,0.000000,0.000000,0.000000,0.000000 
1.400232,0.006000,0,0.000000,0.000000,0.000000,0.000000,0.000000 
1.450296,0.006518,0,0.000000,0.000000,0.000000,0.000000,0.000000 
1.500063,0.006001,0,0.000000,0.000000,0.000000,0.000000,0.000000 
1.550229,0.005002,0,0.000000,0.000000,0.000000,0.000000,0.000000 
1.600244,0.007513,0,0.000000,0.000000,0.000000,0.000000,0.000000 
1.650274,0.006104,0,0.000000,0.000000,0.000000,0.000000,0.000000 
1.700231,0.007000,0,0.000000,0.000000,0.000000,0.000000,0.000000 
1.750101,0.005006,0,0.000000,0.000000,0.000000,0.000000,0.000000 
1.800426,0.006003,0,0.000000,0.000000,0.000000,0.000000,0.000000 
1.850169,0.005504,0,0.000000,0.000000,0.000000,0.000000,0.000000 
1.900237,0.006009,0,0.000000,0.000000,0.000000,0.000000,0.000000 
1.950260,0.003998,0,0.000000,0.000000,0.000000,0.000000,0.000000 
2.000089,0.005003,0,0.000000,0.000000,0.000000,0.000000,0.000000 
2.050290,0.005502,0,0.000000,0.000000,0.000000,0.000000,0.000000 
2.100245,0.006008,0,0.000000,0.000000,0.000000,0.000000,0.000000 
2.150117,0.005999,0,0.000000,0.000000,0.000000,0.000000,0.000000 
2.200141,0.006004,0,0.000000,0.000000,0.000000,0.000000,0.000000 
2.250295,0.006001,0,0.000000,0.000000,0.000000,0.000000,0.000000 
2.300289,0.005521,0,0.000000,0.000000,0.000000,0.000000,0.000000 
2.350102,0.004997,0,0.000000,0.000000,0.000000,0.000000,0.000000 
2.400297,0.004999,0,0.000000,0.000000,0.000000,0.000000,0.000000 
2.450302,0.004505,0,0.000000,0.000000,0.000000,0.000000,0.000000 
2.500122,0.004517,0,0.000000,0.000000,0.000000,0.000000,0.000000 
2.550253,0.003999,0,0.000000,0.000000,0.000000,0.000000,0.000000 
2.600274,0.006002,0,0.000000,0.000000,0.000000,0.000000,0.000000 
2.650174,0.005010,0,0.000000,0.000000,0.000000,0.000000,0.000000 
2.700278,0.004998,0,0.000000,0.000000,0.000000,0.000000,0.000000 
2.750158,0.004997,0,0.000000,0.000000,0.000000,0.000000,0.000000 
2.800593,0.003000,0,0.000000,0.000000,0.000000,0.000000,0.000000 
2.850370,0.005513,0,0.000000,0.000000,0.000000,0.000000,0.000000 
2.900150,0.004997,0,0.000000,0.000000,0.000000,0.000000,0.000000 
2.950279,0.003999,0,0.000000,0.000000,0.000000,0.000000,0.000000 
3.000169,0.004509,0,0.000000,0.000000,0.000000,0.000000,0.000000 
3.050333,0.003999,0,0.000000,0.000000,0.000000,0.000000,0.000000 
3.100316,0.005001,0,0.000000,0.000000,0.000000,0.000000,0.000000 
3.150318,0.003999,0,0.000000,0.000000,0.000000,0.000000,0.000000 
3.200317,0.005009,0,0.000000,0.000000,0.000000,0.000000,0.000000 
3.250212,0.005002,0,0.000000,0.000000,0.000000,0.000000,0.000000 
3.300304,0.004000,0,0.000000,0.000000,0.000000,0.000000,0.000000 
