sample_time;computation_time;detection;fpic_rank;fpim_rank;fwaf_rank;fiml_rank;fx_rank;det;diff
0.000000;0.007515;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
0.049849;0.004000;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
0.100039;0.003997;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
0.149843;0.004001;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
0.199995;0.004004;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
0.249840;0.003999;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
0.300044;0.004001;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
0.350004;0.003999;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
0.399994;0.004509;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
0.450014;0.003509;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
0.499918;0.004001;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
0.550000;0.003999;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
0.599913;0.004003;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
0.649981;0.003999;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
0.699873;0.003001;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
0.750003;0.004514;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
0.799820;0.003995;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
0.849992;0.004002;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
0.899923;0.004005;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
0.949983;0.003999;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
0.999831;0.005002;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
1.049988;0.004507;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
1.100055;0.004000;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
1.149903;0.004627;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
1.199965;0.005416;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
1.249863;0.005177;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
1.300059;0.005000;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
1.349917;0.004997;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
1.399969;0.004004;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
1.449831;0.004000;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
1.500048;0.004001;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
1.549846;0.005508;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
1.599983;0.005509;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
1.649882;0.005000;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
1.700014;0.003999;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
1.749899;0.003000;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
1.799988;0.004511;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
1.850148;0.005000;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
1.900048;0.004000;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
1.949966;0.004000;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
1.999854;0.004006;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
2.050001;0.004000;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
2.100064;0.003999;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
2.149976;0.004000;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
