sample_time;computation_time;detection;fpic_rank;fpim_rank;fwaf_rank;fiml_rank;fx_rank;det;diff
0.000000;0.008007;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
0.049557;0.005000;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
0.099425;0.004515;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
0.149649;0.003999;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
0.199580;0.003999;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
0.249424;0.006000;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
0.299577;0.004001;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
0.349469;0.004513;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
0.399603;0.005001;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
0.449574;0.005999;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
0.499463;0.005005;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
0.549651;0.006002;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
0.599579;0.003000;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
0.649426;0.004513;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
0.699459;0.004000;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
0.749648;0.004003;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
0.799611;0.003520;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
0.849444;0.003512;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
0.899635;0.005008;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
0.949652;0.004999;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
0.999474;0.004999;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
1.049607;0.004001;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
1.099637;0.004001;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
1.149521;0.004000;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
1.199601;0.004000;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
1.249456;0.003510;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
1.299640;0.004000;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
1.349684;0.004000;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
1.399488;0.003505;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
1.449617;0.004006;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
1.499506;0.004998;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
1.549672;0.005000;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
1.599467;0.005000;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
1.649616;0.005004;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
1.699694;0.004000;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
1.749685;0.004000;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
1.799899;0.004001;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
1.849667;0.004508;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
1.899643;0.003998;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
1.949568;0.004018;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
1.999620;0.004004;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
2.049492;0.005000;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
2.099645;0.005000;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
2.149582;0.005002;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
2.199668;0.005002;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
2.249525;0.006000;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
2.299661;0.005003;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
2.349574;0.005513;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
2.399634;0.004000;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
2.449503;0.004000;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
2.499684;0.003999;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
2.549585;0.004001;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
2.599669;0.004514;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
2.649545;0.003000;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
2.699678;0.003998;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
2.749580;0.004004;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
2.799686;0.004000;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
2.849545;0.004000;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
2.899676;0.004000;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
2.949743;0.004510;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
2.999672;0.004001;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
