sample_time,computation_time,detection,fpic_rank,fpim_rank,fwaf_rank,fiml_rank,fx_rank
0.000000,0.007001,0,0.000000,0.000000,0.000000,0.000000,0.000000 
0.050115,0.006001,0,0.000000,0.000000,0.000000,0.000000,0.000000 
0.099966,0.006006,0,0.000000,0.000000,0.000000,0.000000,0.000000 
0.150161,0.005000,0,0.000000,0.000000,0.000000,0.000000,0.000000 
0.200117,0.005514,0,0.000000,0.000000,0.000000,0.000000,0.000000 
0.250121,0.005000,0,0.000000,0.000000,0.000000,0.000000,0.000000 
0.300149,0.003999,0,0.000000,0.000000,0.000000,0.000000,0.000000 
0.350029,0.003000,0,0.000000,0.000000,0.000000,0.000000,0.000000 
0.400140,0.004512,0,0.000000,0.000000,0.000000,0.000000,0.000000 
0.450029,0.005000,0,0.000000,0.000000,0.000000,0.000000,0.000000 
0.500162,0.003999,0,0.000000,0.000000,0.000000,0.000000,0.000000 
0.550007,0.004000,0,0.000000,0.000000,0.000000,0.000000,0.000000 
0.600180,0.004000,0,0.000000,0.000000,0.000000,0.000000,0.000000 
0.650019,0.004005,0,0.000000,0.000000,0.000000,0.000000,0.000000 
0.700162,0.004001,0,0.000000,0.000000,0.000000,0.000000,0.000000 
0.750196,0.004000,0,0.000000,0.000000,0.000000,0.000000,0.000000 
0.800446,0.003505,0,0.000000,0.000000,0.000000,0.000000,0.000000 
0.850179,0.005011,0,0.000000,0.000000,0.000000,0.000000,0.000000 
0.900021,0.004000,0,0.000000,0.000000,0.000000,0.000000,0.000000 
0.950161,0.003520,0,0.000000,0.000000,0.000000,0.000000,0.000000 
1.000038,0.004000,0,0.000000,0.000000,0.000000,0.000000,0.000000 
1.050196,0.005513,0,0.000000,0.000000,0.000000,0.000000,0.000000 
1.100071,0.006000,0,0.000000,0.000000,0.000000,0.000000,0.000000 
1.150204,0.005003,0,0.000000,0.000000,0.000000,0.000000,0.000000 
1.200077,0.004010,0,0.000000,0.000000,0.000000,0.000000,0.000000 
1.250200,0.004000,0,0.000000,0.000000,0.000000,0.000000,0.000000 
1.300210,0.004000,0,0.000000,0.000000,0.000000,0.000000,0.000000 
1.350227,0.003998,0,0.000000,0.000000,0.000000,0.000000,0.000000 
1.400218,0.004514,0,0.000000,0.000000,0.000000,0.000000,0.000000 
1.450046,0.006001,0,0.000000,0.000000,0.000000,0.000000,0.000000 
1.500196,0.005002,0,0.000000,0.000000,0.000000,0.000000,0.000000 
