sample_time;computation_time;detection;fpic_rank;fpim_rank;fwaf_rank;fiml_rank;fx_rank;det;diff
0.000000;0.008009;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
0.049963;0.005999;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
0.100095;0.006001;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
0.150028;0.006007;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
0.199895;0.006001;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
0.250019;0.005505;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
0.299972;0.004999;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
0.350016;0.006009;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
0.399916;0.005996;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
0.450063;0.005000;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
0.499975;0.006031;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
0.550041;0.006000;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
0.599917;0.006007;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
0.650051;0.003998;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
0.700129;0.006060;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
0.750332;0.005000;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
0.800049;0.006000;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
0.849909;0.006003;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
0.900128;0.006514;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
0.949909;0.005999;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
1.000070;0.004001;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
1.049918;0.005008;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
1.100128;0.008999;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
1.149941;0.005513;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
1.200090;0.005005;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
1.249943;0.003998;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
1.300149;0.004998;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
1.350104;0.004510;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
1.400075;0.005518;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
1.450077;0.007005;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
1.500018;0.004001;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
1.550073;0.005997;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
1.599931;0.005001;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
1.650083;0.004510;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
1.700018;0.006002;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
1.750115;0.005503;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
1.799947;0.005007;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
1.850091;0.004998;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
1.900179;0.004001;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
1.950382;0.006007;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
2.000088;0.006004;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
2.049977;0.003999;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
2.100183;0.005058;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
2.149990;0.005997;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
2.200100;0.006511;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
2.250263;0.004011;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
2.300202;0.004999;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
2.350140;0.005514;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
2.400011;0.004000;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
2.450018;0.006007;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
2.500186;0.006998;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
2.550130;0.005510;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
2.600011;0.005000;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
2.650169;0.006516;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
2.700179;0.005999;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
2.750017;0.005004;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
2.800191;0.005993;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
2.850155;0.006007;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
2.900039;0.005002;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
2.949989;0.006000;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
3.000177;0.005516;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
3.050023;0.005998;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
3.100227;0.005009;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
3.150159;0.006002;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
3.200008;0.005510;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
3.250445;0.005518;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
3.300093;0.003997;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
3.350418;0.004007;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
3.400169;0.006001;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
3.450043;0.005505;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
3.500388;0.005011;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
3.550022;0.005996;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
3.600161;0.005000;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
3.650049;0.006513;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
3.700239;0.005753;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
3.750042;0.005068;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
3.800171;0.005004;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
3.850069;0.004002;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
3.900254;0.004998;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
3.950046;0.003513;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
4.000185;0.006001;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
4.050056;0.004999;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
4.100255;0.005515;0;0.000000;0.000000;0.000000;0.000000;0.000000 ;0;0
