sample_time,computation_time,detection,fpic_rank,fpim_rank,fwaf_rank,fiml_rank,fx_rank
0.000000,0.008133,0,0.000000,0.000000,0.000000,0.000000,0.000000 
0.049933,0.005646,0,0.000000,0.000000,0.000000,0.000000,0.000000 
0.100036,0.006692,0,0.000000,0.000000,0.000000,0.000000,0.000000 
0.149855,0.006035,0,0.000000,0.000000,0.000000,0.000000,0.000000 
0.199979,0.006492,0,0.000000,0.000000,0.000000,0.000000,0.000000 
0.249863,0.006164,0,0.000000,0.000000,0.000000,0.000000,0.000000 
0.300076,0.005182,0,0.000000,0.000000,0.000000,0.000000,0.000000 
0.349856,0.005997,0,0.000000,0.000000,0.000000,0.000000,0.000000 
0.399969,0.005508,0,0.000000,0.000000,0.000000,0.000000,0.000000 
0.449866,0.006033,0,0.000000,0.000000,0.000000,0.000000,0.000000 
0.500053,0.006002,0,0.000000,0.000000,0.000000,0.000000,0.000000 
0.550381,0.005579,0,0.000000,0.000000,0.000000,0.000000,0.000000 
0.600008,0.004006,0,0.000000,0.000000,0.000000,0.000000,0.000000 
0.649885,0.005000,0,0.000000,0.000000,0.000000,0.000000,0.000000 
0.700081,0.004000,0,0.000000,0.000000,0.000000,0.000000,0.000000 
0.749897,0.005088,0,0.000000,0.000000,0.000000,0.000000,0.000000 
0.800038,0.004987,0,0.000000,0.000000,0.000000,0.000000,0.000000 
0.850072,0.004000,0,0.000000,0.000000,0.000000,0.000000,0.000000 
0.900081,0.004506,0,0.000000,0.000000,0.000000,0.000000,0.000000 
0.950036,0.006033,0,0.000000,0.000000,0.000000,0.000000,0.000000 
1.000019,0.005535,0,0.000000,0.000000,0.000000,0.000000,0.000000 
1.050282,0.005045,0,0.000000,0.000000,0.000000,0.000000,0.000000 
1.100057,0.003999,0,0.000000,0.000000,0.000000,0.000000,0.000000 
1.150034,0.005004,0,0.000000,0.000000,0.000000,0.000000,0.000000 
1.199922,0.004574,0,0.000000,0.000000,0.000000,0.000000,0.000000 
1.250059,0.004578,0,0.000000,0.000000,0.000000,0.000000,0.000000 
1.299962,0.004998,0,0.000000,0.000000,0.000000,0.000000,0.000000 
1.350047,0.004001,0,0.000000,0.000000,0.000000,0.000000,0.000000 
1.399898,0.004569,0,0.000000,0.000000,0.000000,0.000000,0.000000 
1.450058,0.004999,0,0.000000,0.000000,0.000000,0.000000,0.000000 
1.499952,0.004515,0,0.000000,0.000000,0.000000,0.000000,0.000000 
1.550042,0.003999,0,0.000000,0.000000,0.000000,0.000000,0.000000 
1.599946,0.005033,0,0.000000,0.000000,0.000000,0.000000,0.000000 
1.650059,0.004001,0,0.000000,0.000000,0.000000,0.000000,0.000000 
1.700000,0.005000,0,0.000000,0.000000,0.000000,0.000000,0.000000 
1.750058,0.004967,0,0.000000,0.000000,0.000000,0.000000,0.000000 
