sample_time,computation_time,detection,fpic_rank,fpim_rank,fwaf_rank,fiml_rank,fx_rank
0.000000,0.008520,0,0.000000,0.000000,0.000000,0.000000,0.000000 
0.050375,0.006002,0,0.000000,0.000000,0.000000,0.000000,0.000000 
0.100014,0.007515,0,0.000000,0.000000,0.000000,0.000000,0.000000 
0.150145,0.006996,0,0.000000,0.000000,0.000000,0.000000,0.000000 
0.199999,0.006519,0,0.000000,0.000000,0.000000,0.000000,0.000000 
0.250165,0.006998,0,0.000000,0.000000,0.000000,0.000000,0.000000 
0.300009,0.007000,0,0.000000,0.000000,0.000000,0.000000,0.000000 
0.350128,0.005011,0,0.000000,0.000000,0.000000,0.000000,0.000000 
0.400017,0.005999,0,0.000000,0.000000,0.000000,0.000000,0.000000 
0.450181,0.005999,0,0.000000,0.000000,0.000000,0.000000,0.000000 
0.500351,0.005514,0,0.000000,0.000000,0.000000,0.000000,0.000000 
0.550052,0.005003,0,0.000000,0.000000,0.000000,0.000000,0.000000 
0.600155,0.007522,0,0.000000,0.000000,0.000000,0.000000,0.000000 
0.650019,0.006008,0,0.000000,0.000000,0.000000,0.000000,0.000000 
0.700178,0.007000,0,0.000000,0.000000,0.000000,0.000000,0.000000 
0.750035,0.006001,0,0.000000,0.000000,0.000000,0.000000,0.000000 
0.800160,0.005518,0,0.000000,0.000000,0.000000,0.000000,0.000000 
0.850017,0.006000,0,0.000000,0.000000,0.000000,0.000000,0.000000 
0.900174,0.006236,0,0.000000,0.000000,0.000000,0.000000,0.000000 
0.950031,0.006002,0,0.000000,0.000000,0.000000,0.000000,0.000000 
1.000181,0.006999,0,0.000000,0.000000,0.000000,0.000000,0.000000 
1.050165,0.005998,0,0.000000,0.000000,0.000000,0.000000,0.000000 
1.100157,0.005516,0,0.000000,0.000000,0.000000,0.000000,0.000000 
1.150180,0.006002,0,0.000000,0.000000,0.000000,0.000000,0.000000 
1.200061,0.005009,0,0.000000,0.000000,0.000000,0.000000,0.000000 
1.250182,0.007000,0,0.000000,0.000000,0.000000,0.000000,0.000000 
1.300054,0.004504,0,0.000000,0.000000,0.000000,0.000000,0.000000 
1.350198,0.004009,0,0.000000,0.000000,0.000000,0.000000,0.000000 
1.400070,0.006999,0,0.000000,0.000000,0.000000,0.000000,0.000000 
1.450187,0.006001,0,0.000000,0.000000,0.000000,0.000000,0.000000 
1.500422,0.004510,0,0.000000,0.000000,0.000000,0.000000,0.000000 
1.550214,0.006006,0,0.000000,0.000000,0.000000,0.000000,0.000000 
1.600049,0.007001,0,0.000000,0.000000,0.000000,0.000000,0.000000 
1.650236,0.008522,0,0.000000,0.000000,0.000000,0.000000,0.000000 
1.700204,0.007502,0,0.000000,0.000000,0.000000,0.000000,0.000000 
1.750087,0.006010,0,0.000000,0.000000,0.000000,0.000000,0.000000 
1.800224,0.006001,0,0.000000,0.000000,0.000000,0.000000,0.000000 
1.850109,0.005520,0,0.000000,0.000000,0.000000,0.000000,0.000000 
1.900184,0.007001,0,0.000000,0.000000,0.000000,0.000000,0.000000 
1.950101,0.004994,0,0.000000,0.000000,0.000000,0.000000,0.000000 
2.000195,0.005008,0,0.000000,0.000000,0.000000,0.000000,0.000000 
2.050110,0.005004,0,0.000000,0.000000,0.000000,0.000000,0.000000 
2.100245,0.006002,0,0.000000,0.000000,0.000000,0.000000,0.000000 
2.150098,0.005054,0,0.000000,0.000000,0.000000,0.000000,0.000000 
2.200227,0.005997,0,0.000000,0.000000,0.000000,0.000000,0.000000 
2.250226,0.005999,0,0.000000,0.000000,0.000000,0.000000,0.000000 
2.300119,0.006516,0,0.000000,0.000000,0.000000,0.000000,0.000000 
2.350276,0.005006,0,0.000000,0.000000,0.000000,0.000000,0.000000 
2.400103,0.006000,0,0.000000,0.000000,0.000000,0.000000,0.000000 
2.450268,0.004998,0,0.000000,0.000000,0.000000,0.000000,0.000000 
2.500107,0.006520,0,0.000000,0.000000,0.000000,0.000000,0.000000 
2.550236,0.005994,0,0.000000,0.000000,0.000000,0.000000,0.000000 
2.600479,0.005508,0,0.000000,0.000000,0.000000,0.000000,0.000000 
2.650246,0.006007,0,0.000000,0.000000,0.000000,0.000000,0.000000 
2.700126,0.005513,0,0.000000,0.000000,0.000000,0.000000,0.000000 
2.750251,0.005001,0,0.000000,0.000000,0.000000,0.000000,0.000000 
2.800280,0.006001,0,0.000000,0.000000,0.000000,0.000000,0.000000 
2.850114,0.005999,0,0.000000,0.000000,0.000000,0.000000,0.000000 
2.900290,0.005007,0,0.000000,0.000000,0.000000,0.000000,0.000000 
2.950273,0.005004,0,0.000000,0.000000,0.000000,0.000000,0.000000 
3.000283,0.004999,0,0.000000,0.000000,0.000000,0.000000,0.000000 
3.050156,0.006514,0,0.000000,0.000000,0.000000,0.000000,0.000000 
3.100264,0.006522,0,0.000000,0.000000,0.000000,0.000000,0.000000 
3.150134,0.005996,0,0.000000,0.000000,0.000000,0.000000,0.000000 
3.200264,0.006005,0,0.000000,0.000000,0.000000,0.000000,0.000000 
3.250295,0.006001,0,0.000000,0.000000,0.000000,0.000000,0.000000 
3.300505,0.006000,0,0.000000,0.000000,0.000000,0.000000,0.000000 
3.350284,0.006516,0,0.000000,0.000000,0.000000,0.000000,0.000000 
3.400140,0.006996,0,0.000000,0.000000,0.000000,0.000000,0.000000 
3.450289,0.006522,0,0.000000,0.000000,0.000000,0.000000,0.000000 
3.500125,0.006001,0,0.000000,0.000000,0.000000,0.000000,0.000000 
3.550267,0.006860,0,0.000000,0.000000,0.000000,0.000000,0.000000 
3.600147,0.006275,0,0.000000,0.000000,0.000000,0.000000,0.000000 
3.650555,0.010906,0,0.000000,0.000000,0.000000,0.000000,0.000000 
3.700179,0.006924,0,0.000000,0.000000,0.000000,0.000000,0.000000 
3.750286,0.006940,0,0.000000,0.000000,0.000000,0.000000,0.000000 
3.800307,0.006947,0,0.000000,0.000000,0.000000,0.000000,0.000000 
3.850304,0.006539,0,0.000000,0.000000,0.000000,0.000000,0.000000 
3.900294,0.005508,0,0.000000,0.000000,0.000000,0.000000,0.000000 
3.950163,0.006022,0,0.000000,0.000000,0.000000,0.000000,0.000000 
4.000302,0.005998,0,0.000000,0.000000,0.000000,0.000000,0.000000 
4.050156,0.005998,0,0.000000,0.000000,0.000000,0.000000,0.000000 
4.100297,0.005517,0,0.000000,0.000000,0.000000,0.000000,0.000000 
4.150204,0.005997,0,0.000000,0.000000,0.000000,0.000000,0.000000 
4.200318,0.006026,0,0.000000,0.000000,0.000000,0.000000,0.000000 
4.250160,0.006562,0,0.000000,0.000000,0.000000,0.000000,0.000000 
4.300330,0.004001,0,0.000000,0.000000,0.000000,0.000000,0.000000 
4.350163,0.005510,0,0.000000,0.000000,0.000000,0.000000,0.000000 
4.400345,0.006002,0,0.000000,0.000000,0.000000,0.000000,0.000000 
4.450589,0.005998,0,0.000000,0.000000,0.000000,0.000000,0.000000 
4.500223,0.006010,0,0.000000,0.000000,0.000000,0.000000,0.000000 
4.550368,0.006004,0,0.000000,0.000000,0.000000,0.000000,0.000000 
4.600190,0.006514,0,0.000000,0.000000,0.000000,0.000000,0.000000 
4.650333,0.006520,0,0.000000,0.000000,0.000000,0.000000,0.000000 
4.700195,0.006516,0,0.000000,0.000000,0.000000,0.000000,0.000000 
4.750320,0.006001,0,0.000000,0.000000,0.000000,0.000000,0.000000 
4.800217,0.008010,0,0.000000,0.000000,0.000000,0.000000,0.000000 
4.850345,0.006998,0,0.000000,0.000000,0.000000,0.000000,0.000000 
4.900695,0.005517,0,0.000000,0.000000,0.000000,0.000000,0.000000 
4.950337,0.007999,0,0.000000,0.000000,0.000000,0.000000,0.000000 
5.000220,0.006222,0,0.000000,0.000000,0.000000,0.000000,0.000000 
5.050351,0.006508,0,0.000000,0.000000,0.000000,0.000000,0.000000 
5.100354,0.006004,0,0.000000,0.000000,0.000000,0.000000,0.000000 
5.150367,0.005999,0,0.000000,0.000000,0.000000,0.000000,0.000000 
5.200366,0.006000,0,0.000000,0.000000,0.000000,0.000000,0.000000 
5.250251,0.006008,0,0.000000,0.000000,0.000000,0.000000,0.000000 
5.300373,0.005000,0,0.000000,0.000000,0.000000,0.000000,0.000000 
5.350287,0.006002,0,0.000000,0.000000,0.000000,0.000000,0.000000 
5.400374,0.006520,0,0.000000,0.000000,0.000000,0.000000,0.000000 
5.450231,0.006001,0,0.000000,0.000000,0.000000,0.000000,0.000000 
5.500385,0.005997,0,0.000000,0.000000,0.000000,0.000000,0.000000 
5.550230,0.006003,0,0.000000,0.000000,0.000000,0.000000,0.000000 
5.600381,0.006515,0,0.000000,0.000000,0.000000,0.000000,0.000000 
5.650249,0.007004,0,0.000000,0.000000,0.000000,0.000000,0.000000 
5.700365,0.006509,0,0.000000,0.000000,0.000000,0.000000,0.000000 
5.750391,0.005001,0,0.000000,0.000000,0.000000,0.000000,0.000000 
5.800401,0.004513,0,0.000000,0.000000,0.000000,0.000000,0.000000 
5.850413,0.005002,0,0.000000,0.000000,0.000000,0.000000,0.000000 
5.900268,0.005998,0,0.000000,0.000000,0.000000,0.000000,0.000000 
5.950379,0.003999,0,0.000000,0.000000,0.000000,0.000000,0.000000 
6.000248,0.004514,0,0.000000,0.000000,0.000000,0.000000,0.000000 
6.050396,0.007002,0,0.000000,0.000000,0.000000,0.000000,0.000000 
6.100275,0.005999,0,0.000000,0.000000,0.000000,0.000000,0.000000 
6.150426,0.006008,0,0.000000,0.000000,0.000000,0.000000,0.000000 
6.200270,0.006998,0,0.000000,0.000000,0.000000,0.000000,0.000000 
6.250412,0.004511,0,0.000000,0.000000,0.000000,0.000000,0.000000 
6.300394,0.006001,0,0.000000,0.000000,0.000000,0.000000,0.000000 
6.350418,0.005998,0,0.000000,0.000000,0.000000,0.000000,0.000000 
6.400433,0.004516,0,0.000000,0.000000,0.000000,0.000000,0.000000 
6.450307,0.005008,0,0.000000,0.000000,0.000000,0.000000,0.000000 
6.500687,0.007000,0,0.000000,0.000000,0.000000,0.000000,0.000000 
6.550272,0.005998,0,0.000000,0.000000,0.000000,0.000000,0.000000 
6.600440,0.005510,0,0.000000,0.000000,0.000000,0.000000,0.000000 
6.650293,0.006007,0,0.000000,0.000000,0.000000,0.000000,0.000000 
6.700429,0.004506,0,0.000000,0.000000,0.000000,0.000000,0.000000 
6.750280,0.006001,0,0.000000,0.000000,0.000000,0.000000,0.000000 
6.800413,0.006516,0,0.000000,0.000000,0.000000,0.000000,0.000000 
6.850430,0.005003,0,0.000000,0.000000,0.000000,0.000000,0.000000 
6.900430,0.003997,0,0.000000,0.000000,0.000000,0.000000,0.000000 
